cliente_id,nome,data_nascimento,genero,cidade,estado,data_cadastro,segmento
21879,William Rodrigues,2004-04-23,M,Florianópolis,SC,2019-05-16,Pessoa Física
21880,Marcos Pereira,1970-12-27,M,Florianópolis,SC,2025-08-19,Pessoa Física
21881,Patrícia Oliveira,1988-04-20,M,Londrina,PR,2025-11-23,Pessoa Física
21882,Daniel Fernandes,1981-10-04,F,Porto Alegre,RS,2022-07-10,Pessoa Física
21883,Felipe Nascimento,1958-06-17,M,Joinville,SC,2022-03-19,Pessoa Física
21884,Empresa Nascimento 384 Ltda,2016-02-05,PJ,Santa Maria,RS,2024-10-13,Pessoa Jurídica
21885,Daniel Souza,2003-10-19,F,Curitiba,PR,2020-08-23,Pessoa Física
21886,Eduarda Pereira,1998-01-13,F,Campinas,SP,2020-11-26,Alta Renda
21887,Empresa Oliveira 387 Ltda,2009-04-19,PJ,Santa Cruz do Sul,RS,2024-12-05,Pessoa Jurídica
21888,Rafael Araújo,1972-06-19,M,Blumenau,SC,2019-06-19,Alta Renda
21889,Empresa Araújo 389 Ltda,2010-12-06,PJ,Florianópolis,SC,2022-09-22,Pessoa Jurídica
21890,Carla Rodrigues,1966-03-21,M,Rio de Janeiro,RJ,2023-11-24,Alta Renda
21891,Natália Rodrigues,1976-04-19,F,Campinas,SP,2023-05-25,Pessoa Física
21892,Henrique Almeida,2001-09-25,M,Vitória,ES,2018-05-17,Pessoa Física
21893,Eduarda Santos,1996-03-07,F,Caxias do Sul,RS,2019-10-04,Alta Renda
21894,Isabela Rodrigues,1960-08-03,F,Blumenau,SC,2026-01-01,Pessoa Física
21895,William Santos,1988-09-28,F,Campinas,SP,2020-05-10,Pessoa Física
21896,Rafael Rodrigues,1986-05-19,F,Santa Cruz do Sul,RS,2025-12-30,Alta Renda
21897,Larissa Fernandes,1960-09-24,M,Blumenau,SC,2023-06-20,Alta Renda
21898,Otávio Nascimento,1998-09-03,F,Belo Horizonte,MG,2019-09-05,Pessoa Física
21899,Rafael Costa,1990-10-01,M,Blumenau,SC,2025-04-07,Pessoa Física
21900,Isabela Silva,1995-08-26,M,Santa Maria,RS,2024-05-11,Pessoa Física
21901,Rafael Costa,1993-06-06,F,Vitória,ES,2022-04-24,Alta Renda
21902,Sabrina Araújo,1980-12-28,M,Goiânia,GO,2024-03-03,Alta Renda
21903,Patrícia Silva,1967-04-23,M,Joinville,SC,2024-07-01,Pessoa Física
21904,Sabrina Costa,2005-04-16,M,Florianópolis,SC,2018-02-04,Pessoa Física
21905,Natália Pereira,1988-06-15,F,Porto Alegre,RS,2023-08-06,Pessoa Física
21906,Ana Pereira,1966-11-23,F,Goiânia,GO,2026-08-15,Pessoa Física
21907,Gabriela Lima,2000-12-04,M,Joinville,SC,2018-08-12,Alta Renda
21908,Eduarda Oliveira,1960-06-30,F,São Paulo,SP,2021-06-27,Pessoa Física
21909,Ana Lima,1956-09-04,F,Vitória,ES,2018-06-01,Pessoa Física
21910,Bruno Araújo,2002-07-13,M,Brasília,DF,2026-05-06,Alta Renda
21911,Natália Nascimento,1969-06-21,M,Vitória,ES,2025-05-18,Pessoa Física
21912,Henrique Santos,1987-01-18,F,São Paulo,SP,2020-05-26,Pessoa Física
21913,Empresa Almeida 413 Ltda,2010-12-10,PJ,Santa Cruz do Sul,RS,2023-11-08,Pessoa Jurídica
21914,João Rodrigues,1978-04-22,F,Blumenau,SC,2020-01-01,Pessoa Física
21915,Ana Rodrigues,1973-10-16,M,Goiânia,GO,2019-10-25,Pessoa Física
21916,Gabriela Lima,1955-05-04,M,Porto Alegre,RS,2024-01-04,Pessoa Física
21917,Gabriela Nascimento,1953-01-10,M,Curitiba,PR,2022-03-19,Pessoa Física
21918,Empresa Almeida 418 Ltda,2017-10-10,PJ,Brasília,DF,2020-01-17,Pessoa Jurídica
21919,Empresa Santos 419 Ltda,2010-07-03,PJ,Vitória,ES,2019-01-04,Pessoa Jurídica
21920,Bruno Rodrigues,2004-09-13,F,Santa Cruz do Sul,RS,2025-12-29,Alta Renda
21921,Gabriela Rodrigues,1993-11-21,F,Florianópolis,SC,2021-08-11,Pessoa Física
21922,Natália Oliveira,1971-08-18,M,Santa Cruz do Sul,RS,2023-10-23,Pessoa Física
21923,Isabela Santos,1992-06-26,M,Blumenau,SC,2022-12-29,Pessoa Física
21924,Isabela Silva,1983-06-04,M,Santa Cruz do Sul,RS,2018-09-24,Pessoa Física
21925,Otávio Santos,1977-01-04,M,Santa Maria,RS,2019-07-30,Pessoa Física
21926,Isabela Oliveira,1992-09-29,M,Belo Horizonte,MG,2022-02-20,Pessoa Física
21927,João Oliveira,1951-11-25,M,Brasília,DF,2026-10-18,Pessoa Física
21928,Daniel Nascimento,1955-07-22,F,Curitiba,PR,2025-08-02,Alta Renda
21929,Empresa Costa 429 Ltda,2003-04-21,PJ,Joinville,SC,2021-05-15,Pessoa Jurídica
21930,Isabela Costa,1999-01-30,M,Vitória,ES,2019-04-01,Alta Renda
21931,Felipe Lima,1981-08-27,F,Curitiba,PR,2026-07-11,Alta Renda
21932,Sabrina Costa,1995-02-24,M,Blumenau,SC,2021-08-03,Alta Renda
21933,Marcos Santos,1968-06-13,F,Curitiba,PR,2026-04-13,Alta Renda
21934,Felipe Lima,1977-10-03,F,São Paulo,SP,2018-11-09,Pessoa Física
21935,William Almeida,1983-04-18,F,Londrina,PR,2022-11-30,Pessoa Física
21936,Felipe Oliveira,1990-05-03,M,Brasília,DF,2024-10-01,Alta Renda
21937,William Oliveira,1951-06-07,M,Goiânia,GO,2019-08-23,Alta Renda
21938,Marcos Araújo,1988-01-29,F,Caxias do Sul,RS,2021-07-16,Pessoa Física
21939,Vanessa Costa,1961-11-24,M,Curitiba,PR,2018-10-25,Pessoa Física
21940,Natália Lima,1994-03-04,F,Goiânia,GO,2023-05-05,Alta Renda
21941,Ana Lima,1975-04-01,F,Florianópolis,SC,2022-06-12,Pessoa Física
21942,Ana Silva,1952-01-07,M,Santa Cruz do Sul,RS,2021-08-13,Alta Renda
21943,Felipe Oliveira,2001-04-08,M,São Paulo,SP,2021-05-26,Alta Renda
21944,Eduarda Souza,1999-09-02,M,Caxias do Sul,RS,2021-12-28,Alta Renda
21945,Vanessa Pereira,1969-10-15,M,São Paulo,SP,2021-10-08,Pessoa Física
21946,William Souza,1958-07-31,M,Londrina,PR,2022-03-15,Pessoa Física
21947,Tiago Lima,1968-02-24,M,Rio de Janeiro,RJ,2018-12-05,Alta Renda
21948,William Nascimento,1991-11-03,M,Brasília,DF,2024-01-24,Pessoa Física
21949,Felipe Costa,1966-03-09,M,Vitória,ES,2025-03-29,Pessoa Física
21950,Carla Nascimento,1995-04-28,F,Porto Alegre,RS,2024-05-14,Pessoa Física
21951,Empresa Santos 451 Ltda,2019-05-23,PJ,Santa Cruz do Sul,RS,2025-03-05,Pessoa Jurídica
21952,João Rodrigues,1980-03-31,M,Caxias do Sul,RS,2026-03-18,Pessoa Física
21953,Larissa Costa,1969-09-01,F,Joinville,SC,2022-03-05,Pessoa Física
21954,Empresa Silva 454 Ltda,2002-10-28,PJ,Brasília,DF,2022-03-24,Pessoa Jurídica
21955,Vanessa Fernandes,1993-05-25,M,Brasília,DF,2024-11-16,Alta Renda
21956,Natália Oliveira,1994-06-14,F,Campinas,SP,2020-11-19,Pessoa Física
21957,Carla Oliveira,1954-02-08,M,Rio de Janeiro,RJ,2019-10-13,Pessoa Física
21958,Rafael Costa,1950-08-09,M,Vitória,ES,2026-08-21,Pessoa Física
21959,Natália Araújo,1977-01-04,F,Florianópolis,SC,2023-02-17,Pessoa Física
21960,Henrique Santos,1985-05-21,F,Campinas,SP,2026-02-19,Pessoa Física
21961,Sabrina Oliveira,1988-11-29,M,Goiânia,GO,2025-01-07,Pessoa Física
21962,Otávio Silva,1989-05-29,M,Porto Alegre,RS,2022-02-24,Alta Renda
21963,Felipe Costa,2004-01-04,F,São Paulo,SP,2020-03-26,Alta Renda
21964,Empresa Araújo 464 Ltda,2014-07-27,PJ,Florianópolis,SC,2025-12-23,Pessoa Jurídica
21965,William Oliveira,1967-01-30,M,Brasília,DF,2022-06-16,Alta Renda
21966,Bruno Santos,2004-10-18,F,Santa Maria,RS,2022-04-15,Alta Renda
21967,Isabela Costa,1955-01-07,F,Vitória,ES,2019-11-25,Pessoa Física
21968,Empresa Souza 468 Ltda,1996-06-27,PJ,Santa Maria,RS,2021-06-02,Pessoa Jurídica
21969,Empresa Araújo 469 Ltda,2006-08-17,PJ,Vitória,ES,2020-04-27,Pessoa Jurídica
21970,Daniel Oliveira,1982-07-24,M,Florianópolis,SC,2024-02-08,Alta Renda
21971,João Costa,1984-07-20,M,Goiânia,GO,2018-10-21,Pessoa Física
21972,William Oliveira,1972-08-12,M,Joinville,SC,2023-09-12,Pessoa Física
21973,Vanessa Rodrigues,2000-10-03,M,Santa Maria,RS,2026-12-25,Pessoa Física
21974,João Fernandes,1951-11-17,F,Santa Maria,RS,2020-06-12,Pessoa Física
21975,Empresa Araújo 475 Ltda,2017-01-01,PJ,São Paulo,SP,2020-01-08,Pessoa Jurídica
21976,Patrícia Rodrigues,1960-01-17,M,Santa Cruz do Sul,RS,2022-11-08,Pessoa Física
21977,Empresa Pereira 477 Ltda,2014-12-26,PJ,Campinas,SP,2023-09-04,Pessoa Jurídica
21978,Felipe Costa,1977-02-27,M,Santa Cruz do Sul,RS,2025-12-03,Pessoa Física
21979,Bruno Silva,1996-03-04,F,Joinville,SC,2019-06-22,Pessoa Física
21980,Isabela Almeida,1958-02-18,F,Santa Maria,RS,2019-08-02,Pessoa Física
21981,Larissa Souza,1969-06-15,F,Campinas,SP,2026-02-28,Pessoa Física
21982,William Nascimento,1994-10-25,M,Blumenau,SC,2021-10-29,Pessoa Física
21983,Daniel Araújo,1974-03-03,M,Curitiba,PR,2020-02-07,Pessoa Física
21984,Eduarda Pereira,1988-06-21,M,Goiânia,GO,2021-05-19,Pessoa Física
21985,Gabriela Rodrigues,1953-08-05,F,Caxias do Sul,RS,2026-12-16,Pessoa Física
21986,Marcos Fernandes,1968-09-15,F,Rio de Janeiro,RJ,2019-08-15,Pessoa Física
21987,Vanessa Araújo,1966-07-06,F,Belo Horizonte,MG,2026-11-24,Alta Renda
21988,Larissa Costa,1982-08-22,F,Brasília,DF,2025-03-30,Pessoa Física
21989,Ana Oliveira,2002-07-17,F,Vitória,ES,2019-11-10,Pessoa Física
21990,Ana Oliveira,1992-05-05,M,Santa Cruz do Sul,RS,2019-11-06,Pessoa Física
21991,Felipe Oliveira,1954-07-02,F,Londrina,PR,2019-11-27,Pessoa Física
21992,Empresa Araújo 492 Ltda,2004-10-06,PJ,Belo Horizonte,MG,2024-02-26,Pessoa Jurídica
21993,Felipe Almeida,1954-01-03,M,Rio de Janeiro,RJ,2019-02-24,Alta Renda
21994,Rafael Costa,2005-10-26,F,Curitiba,PR,2023-06-29,Pessoa Física
21995,Carla Lima,1977-03-06,M,Curitiba,PR,2018-06-06,Alta Renda
21996,Empresa Rodrigues 496 Ltda,1999-03-10,PJ,Belo Horizonte,MG,2021-03-31,Pessoa Jurídica
21997,Empresa Almeida 497 Ltda,2013-10-08,PJ,Florianópolis,SC,2020-08-12,Pessoa Jurídica
21998,Patrícia Pereira,1955-10-14,M,Santa Maria,RS,2026-05-31,Pessoa Física
21999,Larissa Santos,1977-06-08,F,Blumenau,SC,2025-12-11,Alta Renda
22000,Patrícia Nascimento,1998-06-07,M,Goiânia,GO,2026-03-21,Alta Renda
22001,Rafael Oliveira,2001-11-01,M,Caxias do Sul,RS,2022-09-17,Pessoa Física
22002,João Costa,1991-05-08,F,Brasília,DF,2021-03-11,Pessoa Física
22003,Henrique Costa,2003-12-31,M,Porto Alegre,RS,2026-05-01,Pessoa Física
22004,Rafael Fernandes,1956-08-26,M,Joinville,SC,2019-03-28,Pessoa Física
22005,Bruno Pereira,1973-05-14,M,Brasília,DF,2025-01-25,Alta Renda
22006,Empresa Araújo 006 Ltda,2003-02-21,PJ,São Paulo,SP,2021-11-12,Pessoa Jurídica
22007,Bruno Almeida,1993-05-21,F,Santa Maria,RS,2026-08-18,Pessoa Física
22008,Empresa Santos 008 Ltda,2019-08-14,PJ,Campinas,SP,2024-12-07,Pessoa Jurídica
22009,Empresa Rodrigues 009 Ltda,1995-12-27,PJ,Florianópolis,SC,2021-07-21,Pessoa Jurídica
22010,Felipe Pereira,1953-07-24,F,Santa Cruz do Sul,RS,2021-02-03,Alta Renda
22011,Daniel Oliveira,1990-10-01,F,Vitória,ES,2025-01-31,Pessoa Física
22012,Henrique Costa,1958-04-09,F,Florianópolis,SC,2021-03-26,Alta Renda
22013,Tiago Oliveira,2004-12-30,M,Caxias do Sul,RS,2024-10-01,Pessoa Física
22014,Carla Nascimento,1960-11-23,M,Caxias do Sul,RS,2025-02-01,Pessoa Física
22015,Sabrina Araújo,1975-05-20,M,Campinas,SP,2023-03-14,Pessoa Física
22016,Empresa Silva 016 Ltda,2019-12-14,PJ,Santa Maria,RS,2022-10-22,Pessoa Jurídica
22017,Empresa Silva 017 Ltda,2016-03-13,PJ,Porto Alegre,RS,2026-07-17,Pessoa Jurídica
22018,Daniel Lima,1981-02-27,M,Santa Cruz do Sul,RS,2025-08-24,Pessoa Física
22019,Natália Araújo,1955-12-12,F,Porto Alegre,RS,2019-11-20,Pessoa Física
22020,Eduarda Costa,1980-01-03,M,Goiânia,GO,2021-08-02,Pessoa Física
22021,Empresa Oliveira 021 Ltda,2003-03-26,PJ,Rio de Janeiro,RJ,2020-09-01,Pessoa Jurídica
22022,Sabrina Almeida,1963-12-07,F,Joinville,SC,2024-05-30,Pessoa Física
22023,Vanessa Araújo,1975-09-22,M,Curitiba,PR,2018-01-20,Pessoa Física
22024,Vanessa Santos,1961-02-02,F,Goiânia,GO,2020-11-02,Pessoa Física
22025,Eduarda Costa,1994-11-11,M,Vitória,ES,2019-05-30,Alta Renda
22026,Tiago Nascimento,1952-01-29,F,Florianópolis,SC,2024-06-19,Pessoa Física
22027,Eduarda Araújo,1959-01-07,M,Santa Maria,RS,2019-01-16,Pessoa Física
22028,Vanessa Fernandes,1984-06-22,F,Londrina,PR,2026-04-22,Alta Renda
22029,Ana Costa,2000-02-01,F,Blumenau,SC,2021-12-29,Alta Renda
22030,Tiago Almeida,1991-12-13,F,Rio de Janeiro,RJ,2025-05-14,Alta Renda
22031,Bruno Costa,1996-02-09,M,Joinville,SC,2019-03-29,Pessoa Física
22032,Vanessa Souza,1980-03-04,M,Santa Cruz do Sul,RS,2018-01-08,Alta Renda
22033,Empresa Fernandes 033 Ltda,2003-03-26,PJ,Curitiba,PR,2026-11-03,Pessoa Jurídica
22034,Tiago Fernandes,1994-01-10,F,São Paulo,SP,2022-03-29,Alta Renda
22035,Tiago Costa,1979-05-23,M,Florianópolis,SC,2024-10-19,Pessoa Física
22036,Tiago Fernandes,1979-11-30,F,Belo Horizonte,MG,2018-11-14,Alta Renda
22037,Sabrina Fernandes,2003-07-13,F,Santa Cruz do Sul,RS,2020-05-06,Alta Renda
22038,João Araújo,1965-11-22,M,Vitória,ES,2019-10-03,Pessoa Física
22039,Ana Almeida,1965-03-05,M,Santa Maria,RS,2022-01-08,Pessoa Física
22040,Ana Pereira,2003-08-21,M,Joinville,SC,2025-06-24,Pessoa Física
22041,Empresa Souza 041 Ltda,2007-03-25,PJ,Santa Cruz do Sul,RS,2019-06-26,Pessoa Jurídica
22042,João Souza,1980-04-05,F,Santa Maria,RS,2026-06-08,Pessoa Física
22043,Empresa Oliveira 043 Ltda,2012-09-01,PJ,Campinas,SP,2022-08-26,Pessoa Jurídica
22044,Empresa Fernandes 044 Ltda,2003-05-30,PJ,Vitória,ES,2024-10-29,Pessoa Jurídica
22045,Felipe Silva,1989-04-28,M,Curitiba,PR,2022-06-09,Pessoa Física
22046,Isabela Rodrigues,1990-11-05,F,Porto Alegre,RS,2023-02-13,Pessoa Física
22047,Henrique Nascimento,1964-02-19,F,Vitória,ES,2023-03-26,Alta Renda
22048,Empresa Silva 048 Ltda,2016-07-26,PJ,Florianópolis,SC,2018-08-31,Pessoa Jurídica
22049,Carla Silva,1994-07-19,M,Curitiba,PR,2019-08-01,Pessoa Física
22050,Empresa Costa 050 Ltda,2013-11-15,PJ,Curitiba,PR,2022-11-30,Pessoa Jurídica
22051,Empresa Pereira 051 Ltda,2001-08-08,PJ,Blumenau,SC,2024-10-17,Pessoa Jurídica
22052,Empresa Silva 052 Ltda,1999-03-19,PJ,Brasília,DF,2024-12-01,Pessoa Jurídica
22053,Daniel Silva,1976-07-26,M,Santa Maria,RS,2023-12-04,Pessoa Física
22054,Carla Araújo,2000-11-22,F,Vitória,ES,2019-04-10,Alta Renda
22055,Vanessa Nascimento,1965-03-31,F,Caxias do Sul,RS,2026-06-05,Pessoa Física
22056,Carla Santos,1979-10-31,M,São Paulo,SP,2018-02-17,Pessoa Física
22057,Tiago Almeida,1974-12-20,M,Caxias do Sul,RS,2018-09-08,Pessoa Física
22058,Carla Souza,1970-04-15,M,Florianópolis,SC,2018-03-12,Pessoa Física
22059,Daniel Lima,1983-10-15,F,Porto Alegre,RS,2022-06-17,Alta Renda
22060,Tiago Souza,1968-10-24,F,Santa Maria,RS,2018-08-20,Alta Renda
22061,William Silva,1981-11-14,F,Goiânia,GO,2025-04-30,Pessoa Física
22062,Patrícia Santos,1980-02-03,M,Goiânia,GO,2021-01-28,Pessoa Física
22063,Otávio Pereira,2000-12-20,M,Santa Cruz do Sul,RS,2022-03-28,Pessoa Física
22064,Tiago Fernandes,1995-06-07,M,Curitiba,PR,2019-12-28,Pessoa Física
22065,William Nascimento,1993-05-14,M,Florianópolis,SC,2026-01-31,Pessoa Física
22066,Empresa Araújo 066 Ltda,2018-05-30,PJ,Joinville,SC,2020-05-20,Pessoa Jurídica
22067,Gabriela Almeida,1955-01-18,F,Goiânia,GO,2019-01-29,Pessoa Física
22068,Natália Pereira,1997-04-15,M,Goiânia,GO,2024-04-14,Pessoa Física
22069,Larissa Fernandes,1968-01-13,F,Vitória,ES,2023-11-23,Pessoa Física
22070,João Araújo,1973-03-04,F,Joinville,SC,2021-10-23,Pessoa Física
22071,Empresa Silva 071 Ltda,2007-12-24,PJ,Porto Alegre,RS,2021-01-16,Pessoa Jurídica
22072,Empresa Pereira 072 Ltda,2008-08-13,PJ,Brasília,DF,2022-04-25,Pessoa Jurídica
22073,Carla Oliveira,1950-10-18,F,Caxias do Sul,RS,2025-10-26,Pessoa Física
22074,Felipe Santos,1951-07-02,M,Campinas,SP,2021-08-23,Alta Renda
22075,Sabrina Almeida,1954-11-03,F,Belo Horizonte,MG,2025-11-26,Pessoa Física
22076,Empresa Souza 076 Ltda,2000-06-01,PJ,Londrina,PR,2023-12-23,Pessoa Jurídica
22077,Daniel Fernandes,1997-08-07,F,Londrina,PR,2020-02-27,Pessoa Física
22078,Marcos Lima,1961-02-01,F,Curitiba,PR,2018-06-26,Pessoa Física
22079,Patrícia Fernandes,1996-10-26,F,Blumenau,SC,2021-09-28,Pessoa Física
22080,Isabela Rodrigues,1977-10-27,F,Curitiba,PR,2024-10-02,Pessoa Física
22081,Carla Fernandes,1982-05-28,F,Santa Maria,RS,2018-07-04,Alta Renda
22082,João Lima,1960-12-06,M,Caxias do Sul,RS,2021-06-06,Pessoa Física
22083,Empresa Souza 083 Ltda,2019-05-22,PJ,Rio de Janeiro,RJ,2024-12-30,Pessoa Jurídica
22084,Patrícia Nascimento,1957-06-26,M,Santa Cruz do Sul,RS,2019-12-28,Pessoa Física
22085,Ana Lima,1967-01-26,F,Goiânia,GO,2018-07-05,Pessoa Física
22086,Bruno Lima,2003-08-08,M,Campinas,SP,2018-04-12,Pessoa Física
22087,Patrícia Oliveira,1993-01-13,M,Campinas,SP,2026-08-28,Alta Renda
22088,Larissa Fernandes,1954-05-22,M,Goiânia,GO,2020-01-10,Alta Renda
22089,Empresa Fernandes 089 Ltda,1996-03-15,PJ,Londrina,PR,2026-05-13,Pessoa Jurídica
22090,Eduarda Fernandes,1957-02-26,F,Belo Horizonte,MG,2020-08-08,Pessoa Física
22091,Otávio Santos,1980-05-08,F,Goiânia,GO,2021-10-01,Pessoa Física
22092,Empresa Araújo 092 Ltda,2016-08-04,PJ,Santa Maria,RS,2026-09-19,Pessoa Jurídica
22093,Felipe Almeida,1959-10-25,F,Campinas,SP,2024-03-25,Pessoa Física
22094,Sabrina Souza,1986-06-06,M,Joinville,SC,2024-04-11,Pessoa Física
22095,Vanessa Silva,1964-05-23,F,Brasília,DF,2020-06-17,Pessoa Física
22096,Empresa Fernandes 096 Ltda,2006-12-20,PJ,Santa Cruz do Sul,RS,2025-01-01,Pessoa Jurídica
22097,Ana Oliveira,1960-08-01,M,Vitória,ES,2022-07-12,Pessoa Física
22098,Empresa Fernandes 098 Ltda,2016-12-23,PJ,Belo Horizonte,MG,2025-04-07,Pessoa Jurídica
22099,Carla Araújo,2000-05-05,M,Londrina,PR,2026-11-13,Pessoa Física
22100,Vanessa Silva,1999-12-19,F,Porto Alegre,RS,2019-12-22,Alta Renda
22101,William Lima,1989-12-24,F,Brasília,DF,2021-11-01,Alta Renda
22102,Carla Araújo,1970-07-16,M,Blumenau,SC,2023-01-20,Pessoa Física
22103,Gabriela Rodrigues,1993-04-30,F,Vitória,ES,2022-08-06,Pessoa Física
22104,Ana Rodrigues,1975-05-22,F,Goiânia,GO,2020-12-10,Pessoa Física
22105,Natália Rodrigues,1974-02-13,F,Belo Horizonte,MG,2020-07-15,Alta Renda
22106,João Araújo,1982-08-14,M,Curitiba,PR,2022-04-14,Pessoa Física
22107,Eduarda Silva,1984-08-04,F,Vitória,ES,2026-09-29,Pessoa Física
22108,Empresa Lima 108 Ltda,1996-09-26,PJ,Londrina,PR,2018-02-16,Pessoa Jurídica
22109,Daniel Nascimento,1972-12-06,F,Joinville,SC,2018-11-26,Pessoa Física
22110,Daniel Araújo,2000-02-07,F,Londrina,PR,2025-09-17,Alta Renda
22111,Isabela Lima,1992-11-20,M,São Paulo,SP,2025-08-02,Pessoa Física
22112,Patrícia Souza,1993-05-21,F,Belo Horizonte,MG,2026-01-31,Pessoa Física
22113,Larissa Souza,1981-04-19,M,Santa Maria,RS,2026-04-25,Pessoa Física
22114,Empresa Rodrigues 114 Ltda,2020-08-02,PJ,Caxias do Sul,RS,2026-10-14,Pessoa Jurídica
22115,Empresa Nascimento 115 Ltda,2004-09-17,PJ,Rio de Janeiro,RJ,2022-05-27,Pessoa Jurídica
22116,Larissa Almeida,1965-08-21,F,Caxias do Sul,RS,2020-10-16,Alta Renda
22117,Eduarda Santos,1987-11-25,F,Belo Horizonte,MG,2024-07-11,Pessoa Física
22118,Empresa Pereira 118 Ltda,2014-09-28,PJ,Rio de Janeiro,RJ,2018-07-04,Pessoa Jurídica
22119,Gabriela Oliveira,1952-09-11,M,Belo Horizonte,MG,2026-05-01,Pessoa Física
22120,Otávio Oliveira,1998-02-17,M,Brasília,DF,2025-08-21,Pessoa Física
22121,Ana Lima,1999-08-28,M,Goiânia,GO,2021-02-04,Pessoa Física
22122,João Araújo,2005-02-03,F,Curitiba,PR,2024-12-18,Pessoa Física
22123,Vanessa Araújo,2003-05-09,M,Campinas,SP,2021-01-12,Pessoa Física
22124,Empresa Rodrigues 124 Ltda,1999-05-11,PJ,Curitiba,PR,2025-05-29,Pessoa Jurídica
22125,Tiago Souza,1960-12-01,F,Vitória,ES,2026-11-11,Pessoa Física
22126,Empresa Rodrigues 126 Ltda,2012-01-25,PJ,Campinas,SP,2019-12-21,Pessoa Jurídica
22127,Sabrina Oliveira,1962-03-04,M,Joinville,SC,2024-09-08,Pessoa Física
22128,Vanessa Costa,1966-10-17,M,São Paulo,SP,2023-12-05,Alta Renda
22129,Henrique Costa,1986-08-13,M,Santa Cruz do Sul,RS,2019-10-30,Pessoa Física
22130,Eduarda Souza,1968-06-23,M,Porto Alegre,RS,2018-11-23,Pessoa Física
22131,Empresa Almeida 131 Ltda,2008-03-02,PJ,Belo Horizonte,MG,2018-09-12,Pessoa Jurídica
22132,Larissa Lima,1961-04-10,F,Santa Maria,RS,2018-10-25,Alta Renda
22133,Otávio Lima,1960-10-12,M,Florianópolis,SC,2022-03-25,Pessoa Física
22134,João Silva,1975-06-29,F,Santa Maria,RS,2022-11-18,Alta Renda
22135,Carla Costa,1980-08-09,F,Belo Horizonte,MG,2021-06-29,Pessoa Física
22136,William Silva,1951-04-23,F,Caxias do Sul,RS,2023-04-30,Pessoa Física
22137,Empresa Araújo 137 Ltda,1997-07-08,PJ,Campinas,SP,2026-07-28,Pessoa Jurídica
22138,Empresa Santos 138 Ltda,2013-09-29,PJ,Curitiba,PR,2019-03-15,Pessoa Jurídica
22139,Empresa Silva 139 Ltda,2015-11-11,PJ,Belo Horizonte,MG,2023-11-26,Pessoa Jurídica
22140,Ana Souza,1979-03-04,M,Santa Maria,RS,2019-03-01,Pessoa Física
22141,Carla Almeida,1955-10-14,M,Florianópolis,SC,2018-04-16,Pessoa Física
22142,Patrícia Silva,1973-12-21,M,Santa Cruz do Sul,RS,2018-02-14,Pessoa Física
22143,Rafael Rodrigues,1985-02-05,F,Brasília,DF,2020-03-04,Pessoa Física
22144,Empresa Lima 144 Ltda,2010-01-03,PJ,São Paulo,SP,2021-01-02,Pessoa Jurídica
22145,Marcos Fernandes,1960-05-06,F,Goiânia,GO,2024-11-19,Pessoa Física
22146,Eduarda Nascimento,1980-06-17,F,Curitiba,PR,2020-01-31,Pessoa Física
22147,Felipe Lima,1970-11-27,M,Blumenau,SC,2019-08-14,Pessoa Física
22148,Tiago Almeida,1965-06-28,F,Belo Horizonte,MG,2024-04-27,Pessoa Física
22149,Marcos Lima,1957-12-28,F,Blumenau,SC,2022-03-01,Pessoa Física
22150,Gabriela Souza,1998-01-31,F,São Paulo,SP,2022-11-20,Alta Renda
22151,Isabela Almeida,1977-02-26,F,Curitiba,PR,2018-01-21,Alta Renda
22152,Empresa Fernandes 152 Ltda,2005-09-29,PJ,Porto Alegre,RS,2025-12-15,Pessoa Jurídica
22153,Tiago Costa,1995-12-10,M,Caxias do Sul,RS,2019-06-01,Alta Renda
22154,Daniel Lima,1963-02-15,M,Porto Alegre,RS,2025-01-25,Pessoa Física
22155,Rafael Lima,1996-07-27,F,São Paulo,SP,2019-09-24,Alta Renda
22156,Patrícia Nascimento,1950-06-25,M,Brasília,DF,2022-06-21,Pessoa Física
22157,Rafael Souza,1951-08-18,F,Campinas,SP,2023-09-28,Pessoa Física
22158,Sabrina Pereira,1952-11-03,F,Vitória,ES,2026-10-11,Pessoa Física
22159,Daniel Lima,1955-04-01,F,Vitória,ES,2020-02-18,Pessoa Física
22160,Bruno Araújo,1972-04-11,M,Caxias do Sul,RS,2022-02-08,Pessoa Física
22161,Isabela Souza,1981-06-30,M,Londrina,PR,2026-02-25,Pessoa Física
22162,Rafael Nascimento,2005-02-13,M,Belo Horizonte,MG,2025-05-17,Pessoa Física
22163,Vanessa Fernandes,1985-11-07,F,Londrina,PR,2019-01-01,Alta Renda
22164,Eduarda Silva,1955-12-03,M,Goiânia,GO,2022-09-12,Pessoa Física
22165,Empresa Costa 165 Ltda,2005-10-29,PJ,Londrina,PR,2023-12-25,Pessoa Jurídica
22166,Empresa Santos 166 Ltda,2020-01-22,PJ,Florianópolis,SC,2018-09-10,Pessoa Jurídica
22167,Otávio Souza,1959-01-28,F,Brasília,DF,2020-08-09,Pessoa Física
22168,Otávio Lima,1999-06-23,F,Belo Horizonte,MG,2018-06-19,Pessoa Física
22169,Carla Pereira,1950-03-13,M,Caxias do Sul,RS,2019-11-07,Alta Renda
22170,Empresa Silva 170 Ltda,2017-07-22,PJ,Belo Horizonte,MG,2023-07-25,Pessoa Jurídica
